Sample	1860.0	1861.0	1862.0	1863.0	1864.0	1865.0	1866.0	1867.0	1868.0	1869.0	1870.0	1871.0	1872.0	1873.0	1874.0	1875.0	1876.0	1877.0	1878.0	1879.0	1880.0	1881.0	1882.0	1883.0	1884.0	1885.0	1886.0	1887.0	1888.0	1889.0	1890.0	1891.0	1892.0	1893.0	1894.0	1895.0	1896.0	1897.0	1898.0	1899.0	1900.0	1901.0	1902.0	1903.0	1904.0	1905.0	1906.0	1907.0	1908.0	1909.0	1910.0	1911.0	1912.0	1913.0	1914.0	1915.0	1916.0	1917.0	1918.0	1919.0	1920.0	1921.0	1922.0	1923.0	1924.0	1925.0	1926.0	1927.0	1928.0	1929.0	1930.0	1931.0	1932.0	1933.0	1934.0	1935.0	1936.0	1937.0	1938.0	1939.0	1940.0	1941.0	1942.0	1943.0	1944.0	1945.0	1946.0	1947.0	1948.0	1949.0	1950.0	1951.0	1952.0	1953.0	1954.0	1955.0	1956.0	1957.0	1958.0	1959.0	1960.0	1961.0	1962.0	1963.0	1964.0	1965.0	1966.0	1967.0	1968.0	1969.0	1970.0	1971.0	1972.0	1973.0	1974.0	1975.0	1976.0	1977.0	1978.0	1979.0	1980.0	1981.0	1982.0	1983.0	1984.0	1985.0	1986.0	1987.0	1988.0	1989.0	1990.0	1991.0	1992.0	1993.0	1994.0	1995.0	1996.0	1997.0	1998.0	1999.0	2000.0	2001.0	2002.0	2003.0	2004.0	2005.0	2006.0	2007.0	2008.0	2009.0	2010.0	2011.0	2012.0	2013.0	2014.0	2015.0	2016.0	2017.0	2018.0	2019.0
Sample1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	12.608688004556988	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	120.81129461979265	74.12088144214817	341.2764231306181	341.2764231306181	341.2764231306181	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	1126.4615726729598	0	0	0	0	0	0	0	0
Sample2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	21.11970142319726	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	264.7587751793017	404.27713414784535	404.27713414784535	404.27713414784535	404.27713414784535	183.77301782376549	183.77301782376549	183.77301782376549	183.77301782376549	183.77301782376549	183.77301782376549	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	2691.59183741204	0	0	0	0	0	0	0	0
Sample3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	7.90366798903171	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	89.95800962926066	187.9941605742431	187.9941605742431	187.9941605742431	187.9941605742431	880.6240336356353	880.6240336356353	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	1984.1073448908173	0	0	0	0	0	0	0	0
Sample4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	6.052728462500957	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	190.1594343880341	125.06202930535375	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	1633.6963041168146	0	0	0	0	0	0
Sample5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.25290424504195	148.25290424504195	148.25290424504195	148.25290424504195	148.25290424504195	148.25290424504195	148.25290424504195	148.25290424504195	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	182.11087015109487	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	2771.1923311860596	1368.1621643835576	1368.1621643835576	1368.1621643835576	1368.1621643835576	1368.1621643835576	1368.1621643835576	0	0	0	0	0	0	0
Sample6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	20.840190749488464	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	158.24209114571988	380.05116430024384	380.05116430024384	380.05116430024384	380.05116430024384	380.05116430024384	380.05116430024384	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	2953.8444487726383	626.80349458711	626.80349458711	0	0	0	0	0	0	0	0
Sample7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	6.965207734271522	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	179.56634741272708	165.1679783020187	92.17754547776214	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	1861.4125849027741	0	0	0	0	0	0	0
Sample8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.511952352827414	3.511952352827414	3.511952352827414	3.511952352827414	3.511952352827414	3.511952352827414	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	276.5142551270114	533.605698132058	533.605698132058	533.605698132058	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	985.4868987032617	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	4744.386612444194	0	0	0	0	0	0	0
Sample9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	123.22330566258486	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	345.5575779826627	1939.2106869148433	1939.2106869148433	1939.2106869148433	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	2255.745540216224	0	0	0	0	0	0	0	0
