#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:cluster11" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:cluster11" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:cluster11" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:cluster11" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:cluster11">
#                    <trait id="dateTrait.t:cluster11" spec="beast.evolution.tree.TraitSet" traitname="date">
#                SRR7800504_NorthAmerica_USA_2016.15027322404=2016.15027322404,
#SRR7800726_NorthAmerica_USA_2016.15300546448=2016.15300546448,
#SRR7800723_NorthAmerica_USA_2016.27868852459=2016.27868852459,
#10702_1#25_NorthAmerica_USA_2006.02191780822=2006.02191780822,
#SRR7800508_NorthAmerica_USA_2016.08743169399=2016.08743169399,
#SRR7800729_NorthAmerica_USA_2016.06830601093=2016.06830601093,
#10660_1#23_NorthAmerica_USA_2008.70491803279=2008.70491803279,
#SRR7800424_NorthAmerica_USA_2016.87431693989=2016.87431693989,
#10660_1#21_NorthAmerica_USA_2011.12054794521=2011.12054794521,
#10702_1#17_NorthAmerica_USA_2005.60821917808=2005.60821917808,
#10660_1#34_NorthAmerica_USA_2007.81369863014=2007.81369863014,
#10625_4#84_Europe_UK_2012.16666666667=2012.16666666667,
#10702_1#40_NorthAmerica_USA_2007.14246575342=2007.14246575342,
#SRR7800510_NorthAmerica_USA_2015.88493150685=2015.88493150685,
#JRMD01_Europe_France_2002.5=2002.5,
#10702_1#71_NorthAmerica_USA_2010.64657534247=2010.64657534247,
#SRR7800425_NorthAmerica_USA_2016.68579234973=2016.68579234973,
#SRR7800416_NorthAmerica_USA_2016.22131147541=2016.22131147541,
#ERR3198446_Europe_UK_2014.74246575342=2014.74246575342,
#SRR7800724_NorthAmerica_USA_2015.13150684931=2015.13150684931,
#SRR7800420_NorthAmerica_USA_2016.34153005464=2016.34153005464,
#10702_1#88_NorthAmerica_USA_2011.8=2011.8                
#                                    <taxa id="TaxonSet.cluster11" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.cluster11"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:cluster11" jeffreys="true" parameter="@bPopSizes.t:cluster11" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="KappaPrior.s:cluster11" name="distribution">
#            <parameter id="kappa.s:cluster11" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cluster11" name="distribution">
#            <parameter id="ucldMean.c:cluster11" name="x">0.0019</parameter>
#            <Uniform id="Uniform.3" lower="0.001" name="distr" upper="0.0028"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cluster11" name="distribution">
#            <parameter id="ucldStdev.c:cluster11" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cluster11" id="treeLikelihood.cluster11" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cluster11">
#            <siteModel id="SiteModel.s:cluster11" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cluster11" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cluster11" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cluster11" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cluster11" kappa="@kappa.s:cluster11" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cluster11" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cluster11" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cluster11" id="RelaxedClock.c:cluster11" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cluster11">
#                <LogNormal S="@ucldStdev.c:cluster11" id="LogNormalDistributionModel.c:cluster11" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="42" id="rateCategories.c:cluster11" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
0	-2852.224935205524	-2712.273402708088	-139.95153249743632	-2712.273402708088	64.58969989822737	3.5059052300672318	0.0014273299176830116	0.41745556527165945	0.0014350879346314998	3.176579978542642E-7	0.40878784535201035	-118.97527551002872	336.6683311565815	292.45117767415996	44.7828172098074	6.467212731052346	0.3744762426669003	7	5	2	6	1	0.16680914552614845	0.32497492909946213	0.32741615789999257	0.18079976747439516	
100000	-2855.5973464245103	-2725.5565142126597	-130.04083221185067	-2725.5565142126597	44.427063047007344	4.8804499442217155	0.0018752037520477815	0.4240850314653542	0.002161190035099539	9.233345969388814E-7	0.44738399616090113	-106.23347907732116	216.1841703085192	361.0862468568314	201.70623514245577	3.7140482180711585	4.042283760034557	10	2	1	2	6	0.17408374855556438	0.3516319062758316	0.3177033571606019	0.15658098800800047	
200000	-2845.853141965109	-2711.0006624939824	-134.85247947112668	-2711.0006624939824	53.25781066324402	3.554304696906593	0.0018353642819429886	0.40534753453148215	0.0019040704393743749	8.082465571641272E-7	0.45048783106791823	-112.77520970033024	375.0240963938533	54.37631939049029	18.93814871838375	31.222183746553533	30.139012393637753	11	1	5	2	2	0.17851607230904515	0.3033725399052304	0.34589765525584804	0.17221373252987465	
300000	-2864.435259451816	-2717.158936377341	-147.27632307447513	-2717.158936377341	69.31950944678509	3.6890859467361667	0.0015357903222962155	0.3729916917968548	0.0015178418839626217	4.1726798199278393E-7	0.41966884436733315	-119.68727195955596	144.62139696709548	645.8676715871815	132.38007553084316	60.62241142830674	23.77547788402483	3	7	1	2	8	0.15299487444506155	0.32953025932723395	0.3392332952998951	0.17824157092780754	
400000	-2841.1281121872976	-2710.5156032722634	-130.61250891503428	-2710.5156032722634	53.829884250657805	3.313665294453275	0.001815007132027312	0.3839276037323841	0.0017099522405718567	5.117532658415858E-7	0.4232158378404665	-105.5676174590337	208.13451802350514	328.5536152275132	382.9868990903967	24.021681591759663	1.530604889583448	4	4	2	9	2	0.16786270682808233	0.3126363420707477	0.3329536622620418	0.18654728883912633	
500000	-2874.5429166991034	-2710.9198283816854	-163.62308831741788	-2710.9198283816854	117.9000166415011	3.8514801004425254	0.0011474051877231155	0.9094676344189022	6.980476645132503E-4	9.489236496718877E-7	1.0735462375914009	-132.70781622537697	673.1624578311731	732.2155976971767	870.6509842460014	31.896290429619647	7.144988323400177	1	2	11	2	5	0.15419328922975406	0.32150145979612044	0.34428659172712295	0.1800186592470007	
600000	-2871.357337004317	-2723.0324092846754	-148.3249277196415	-2723.0324092846754	68.34230377201565	3.4782048766663114	0.0011520758593387618	0.5163381704319123	0.0013145888829583143	5.75549000542361E-7	0.6093936457381802	-119.99402834342244	326.6615415125735	763.2385025676637	373.0121162791506	54.17333876537692	6.314819844753521	1	8	2	6	4	0.1678061729844584	0.32901800159354816	0.3462530041122626	0.15692282130972915	
700000	-2838.3094483257023	-2713.9303770404626	-124.37907128523966	-2713.9303770404626	41.317801335667156	3.6030284331421694	0.0026463823356624766	0.5145512987879715	0.0022618661635548675	1.6517185507211577E-6	0.5130396484812366	-100.32074729470541	97.08379510318807	108.0533673278751	279.1165888328343	29.037965592582175	7.9718737755693745	1	3	7	1	9	0.15309672350337147	0.32163862525608194	0.3591708216257124	0.16609382961483254	
800000	-2861.1563150348366	-2721.739267478058	-139.41704755677833	-2721.739267478058	64.18102046404643	4.211474929712639	0.001881744976993456	0.6033117040329695	0.001799300962216128	8.735849932744209E-7	0.5452837836037254	-116.82625519430606	279.18786303944415	117.95220069383669	42.61399144693787	24.40712006029252	14.788185893119465	12	1	2	5	1	0.1741401572903981	0.3249900634869506	0.3286554014832748	0.17221437773937479	
900000	-2853.59595154449	-2714.9257133291662	-138.67023821532402	-2714.9257133291662	60.728975418275425	3.4714476476073712	0.0017131650165741062	0.47136514878928615	0.0018443015753282152	4.846941431120844E-7	0.3966225527054949	-117.12771879118255	393.0280441867821	79.23250089528648	49.71849127062582	12.654769771729468	9.38509910370896	11	1	5	2	2	0.1862916445815919	0.30341707042876354	0.35687423380042343	0.15341705118921936	
1000000	-2854.9930329626036	-2721.188989081773	-133.80404388083065	-2721.188989081773	57.75021271443546	3.983203551266025	0.001654004892778714	0.5585776218995958	0.0018210396277292366	4.70798842027325E-7	0.392168999807632	-112.04017462820241	296.93902843860127	94.89670554419834	14.898784931866178	27.332479840253953	2.165309635632076	10	1	3	5	2	0.1578556802053437	0.3088139414276312	0.35354261376469553	0.17978776460232776	
1100000	-2875.26169595616	-2719.619810497273	-155.64188545888683	-2719.619810497273	83.89329266553106	3.4512801702425597	0.0011340469352953534	0.2959976193889385	0.0010986994690492505	1.6350747802565488E-7	0.3579711264428603	-122.94021367399733	1992.080363850136	695.4614418751502	345.0172751966744	562.3441659185085	22.401684224127234	1	6	2	2	10	0.1984761538589194	0.322574376658914	0.31647185070856426	0.16247761877360048	
1200000	-2852.632601297642	-2718.691105872178	-133.94149542546387	-2718.691105872178	62.89550305599753	3.43138847054701	0.001730563218176185	0.4916837315858485	0.0016255072976129228	8.879563385944345E-7	0.5736274232185445	-113.42058464660154	357.31889815110975	48.26262575664445	17.566259422892074	20.280600073233256	7.013573103643467	10	4	2	3	2	0.1800159763898488	0.2927225222449897	0.34443047429350826	0.18283102707165125	
1300000	-2852.0291306494105	-2710.1639011938987	-141.86522945551164	-2710.1639011938987	69.00606596397334	3.853540505183663	0.0012431782546726646	0.6656182580960515	0.0011955839154897995	5.729597466839422E-7	0.5848615056344504	-119.31388750092542	565.4061202173659	189.13524027252956	50.35192675723815	3.638532760885876	3.6592293390379163	8	2	8	1	2	0.1610122882262341	0.3521687020376466	0.31940931002193834	0.16740969971417907	
