#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:dcc2" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:dcc2" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:dcc2" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:dcc2" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:dcc2">
#                    <trait id="dateTrait.t:dcc2" spec="beast.evolution.tree.TraitSet" traitname="date">
#                10208_3#75_Europe_UK_2012.412568=2012.412568,
#ERR3198505_Europe_UK_2009.819178=2009.819178,
#12082_5#89_Europe_UK_2013.616438=2013.616438,
#12045_8#39_Europe_UK_2013.843836=2013.843836,
#SRR7800669_NorthAmerica_USA_2015.983562=2015.983562,
#10625_5#78_Europe_UK_2001.331507=2001.331507,
#ERR3198407_Europe_UK_2009.010959=2009.010959,
#10665_4#8_Europe_UK_2005.063014=2005.063014,
#7396_6#51_Europe_UK_2007.835616=2007.835616,
#SRR6871401_Oceania_Australia_2015.043836=2015.043836,
#10625_5#77_Europe_UK_2001.331507=2001.331507,
#10665_4#75_Europe_UK_2007.594521=2007.594521,
#10625_4#22_Europe_UK_2011.591781=2011.591781,
#ERR3198507_Europe_UK_2009.876712=2009.876712,
#ERR3198408_Europe_UK_2009.824658=2009.824658,
#SRR7800622_NorthAmerica_USA_2016.054645=2016.054645,
#10625_4#21_Europe_UK_2011.668493=2011.668493,
#12082_5#90_Europe_UK_2013.621918=2013.621918,
#10625_5#74_Europe_UK_2001.334247=2001.334247,
#12163_2#46_Europe_UK_2012.724044=2012.724044,
#10625_4#23_Europe_UK_2011.69589=2011.69589,
#11861_7#68_Oceania_Australia_2009.5=2009.5,
#10665_3#51_Europe_UK_2004.092896=2004.092896,
#10625_5#75_Europe_UK_2001.326027=2001.326027,
#10208_3#38_Europe_UK_2011.876712=2011.876712,
#7396_8#58_Europe_UK_2010.969863=2010.969863,
#10250_1#27_Europe_UK_2009.169863=2009.169863,
#SRR7800515_NorthAmerica_USA_2015.950685=2015.950685,
#10665_3#35_Europe_UK_2003.591781=2003.591781,
#10625_5#59_Europe_UK_2012.5=2012.5,
#10250_1#5_Europe_UK_2008.229508=2008.229508,
#12163_1#55_Europe_UK_2011.016438=2011.016438,
#10665_2#59_Europe_UK_2011.457534=2011.457534,
#SRR6871402_Oceania_Australia_2016.043716=2016.043716,
#12163_1#61_Europe_UK_2011.254795=2011.254795,
#12163_2#27_Europe_UK_2012.472678=2012.472678,
#10702_1#7_NorthAmerica_USA_2013.043836=2013.043836,
#10702_1#30_NorthAmerica_USA_2006.035616=2006.035616,
#7396_8#82_Europe_UK_2007.920548=2007.920548,
#12163_1#57_Europe_UK_2011.128767=2011.128767,
#10665_4#56_Europe_UK_2006.830137=2006.830137,
#12163_1#59_Europe_UK_2011.164384=2011.164384,
#10625_4#38_Europe_UK_2011.509589=2011.509589,
#SRR7800629_NorthAmerica_USA_2015.156164=2015.156164,
#10071_6#76_Europe_UK_2001.331507=2001.331507,
#ERR3198474_Europe_UK_2015.416438=2015.416438,
#10625_5#17_Europe_UK_2011.093151=2011.093151,
#10702_1#56_NorthAmerica_USA_2008.423497=2008.423497,
#11893_6#62_Europe_UK_2008.005464=2008.005464,
#12163_1#32_Europe_UK_2010.169863=2010.169863,
#10208_3#73_Europe_UK_2012.377049=2012.377049,
#10208_3#78_Europe_UK_2012.808743=2012.808743,
#7396_6#60_Europe_UK_2008.035519=2008.035519,
#10702_1#73_NorthAmerica_USA_2010.764384=2010.764384,
#ERR3198462_Europe_UK_2015.230137=2015.230137,
#12045_8#36_Europe_UK_2013.786301=2013.786301,
#10625_5#32_Europe_UK_2012.243169=2012.243169,
#12163_1#87_Europe_UK_2011.928767=2011.928767,
#10660_1#46_NorthAmerica_USA_2005.769863=2005.769863,
#10071_6#72_Europe_UK_2001.306849=2001.306849,
#10208_3#29_Europe_UK_2011.821918=2011.821918,
#SRR7800600_NorthAmerica_USA_2014.953425=2014.953425,
#10665_3#3_Europe_UK_2001.846575=2001.846575,
#10660_1#14_NorthAmerica_USA_2007.772603=2007.772603,
#7396_7#19_Europe_UK_2009.882192=2009.882192,
#12082_5#88_Europe_UK_2013.682192=2013.682192,
#10625_5#11_Europe_UK_2011.756164=2011.756164,
#SRR6871403_Oceania_Australia_2016.374317=2016.374317,
#10208_3#81_Europe_UK_2012.849727=2012.849727,
#SRR6871395_Oceania_Australia_2014.205479=2014.205479,
#SRR7800549_NorthAmerica_USA_2016.300546=2016.300546,
#12163_1#53_Europe_UK_2010.958904=2010.958904,
#SRR7800407_NorthAmerica_USA_2016.60929=2016.60929,
#12163_2#50_Europe_UK_2012.778689=2012.778689,
#10250_1#8_Europe_UK_2008.344262=2008.344262,
#SRR6871397_Oceania_Australia_2014.958904=2014.958904,
#7396_7#27_Europe_UK_2010.123288=2010.123288,
#SRR6871400_Oceania_Australia_2015.124658=2015.124658                
#                                    <taxa id="TaxonSet.dcc2" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.dcc2"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:dcc2" jeffreys="true" parameter="@bPopSizes.t:dcc2" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="KappaPrior.s:dcc2" name="distribution">
#            <parameter id="kappa.s:dcc2" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:dcc2" name="distribution">
#            <parameter id="ucldMean.c:dcc2" name="x">5.4E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M">5.4E-4</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.5</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:dcc2" name="distribution">
#            <parameter id="ucldStdev.c:dcc2" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dcc2" id="treeLikelihood.dcc2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dcc2">
#            <siteModel id="SiteModel.s:dcc2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dcc2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dcc2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dcc2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dcc2" kappa="@kappa.s:dcc2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:dcc2" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:dcc2" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:dcc2" id="RelaxedClock.c:dcc2" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:dcc2">
#                <LogNormal S="@ucldStdev.c:dcc2" id="LogNormalDistributionModel.c:dcc2" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="154" id="rateCategories.c:dcc2" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
0	-9789.605442152966	-9273.739023228372	-515.8664189245931	-9273.739023228372	80.72355157947004	3.553730337101403	5.720566624307193E-4	0.3983800221048671	5.708857727092942E-4	5.7739184110151246E-8	0.4135525336559962	-488.7680465956756	1126.4615726729598	341.2764231306181	74.12088144214817	120.81129461979265	12.608688004556988	16	10	11	34	6	0.21568519560204302	0.32193196615431074	0.2887116411621438	0.1736711970815029	
200000	-9788.199865418313	-9262.502625005509	-525.6972404128046	-9262.502625005509	90.0796991097757	3.80933723369236	5.534438353668302E-4	0.37503013371397675	5.446036306295812E-4	4.116965794544349E-8	0.3642397694245852	-494.30748483662893	2691.59183741204	183.77301782376549	404.27713414784535	264.7587751793017	21.11970142319726	13	35	7	14	8	0.1759841424472762	0.32654438449419293	0.30779190430584774	0.18967956875268355	
400000	-9788.341832916665	-9276.318461273566	-512.023371643099	-9276.318461273566	75.22170545419344	4.03716063072805	5.719936804224843E-4	0.36956596138625986	5.997121349050613E-4	5.2343444618347396E-8	0.3911198292124945	-483.19538685898135	1984.1073448908173	880.6240336356353	187.9941605742431	89.95800962926066	7.90366798903171	12	8	22	29	6	0.1953987291704991	0.34232939205562884	0.2905302081403492	0.17174167063352314	
600000	-9788.272664794558	-9271.22014967883	-517.0525151157295	-9271.22014967883	75.968470322731	3.7566361455795345	5.852471022894372E-4	0.319716085508521	5.66838791406843E-4	3.383200532646363E-8	0.3171918463427603	-489.06657632477965	1633.6963041168146	115.12393810832074	125.06202930535375	190.1594343880341	6.052728462500957	13	6	6	45	7	0.19062829630825837	0.33997441541619466	0.30115299140073093	0.16824429687481623	
800000	-9773.784910521266	-9275.054867504943	-498.73004301632284	-9275.054867504943	61.847819617101614	3.935757956084222	7.392373997353482E-4	0.4448567844381633	6.979271677770901E-4	1.3595021925641492E-7	0.5080113982796615	-466.52035952131166	1368.1621643835576	2771.1923311860596	182.11087015109487	148.25290424504195	0.46183928477315145	4	9	56	2	6	0.17993745998828822	0.34227133363142126	0.2930441360719291	0.1847470703083615	
1000000	-9808.315008469046	-9264.575715204777	-543.739293264269	-9264.575715204777	85.14068318380946	3.393452533325784	4.7990404827477753E-4	0.3821530979853097	5.133532858428771E-4	3.983151644680374E-8	0.40639078821167934	-510.97311745400515	626.80349458711	2953.8444487726383	380.05116430024384	158.24209114571988	20.840190749488464	2	6	22	42	5	0.18325807314508136	0.3277377345748827	0.3162782223789524	0.1727259699010836	
1200000	-9777.002291717105	-9273.331762956486	-503.67052876061905	-9273.331762956486	72.73475192237075	3.8889931841871728	7.770586124322762E-4	0.4124742224415339	6.841130747155462E-4	9.744095572502795E-8	0.4485673448396988	-474.08734573648786	1861.4125849027741	92.17754547776214	165.1679783020187	179.56634741272708	6.965207734271522	15	7	8	40	7	0.17885453467781579	0.33572618357780526	0.31566731107579493	0.16975197066858427	
1400000	-9809.705927180976	-9257.14204250465	-552.5638846763252	-9257.14204250465	94.35438548379875	3.8371343941670584	4.2997210122082744E-4	0.41825869332964816	4.1725807425691534E-4	3.404914072835234E-8	0.4350657237615361	-519.8665292371579	4744.386612444194	985.4868987032617	533.605698132058	276.5142551270114	3.511952352827414	5	19	8	38	7	0.18234701142404153	0.33520079804742	0.3070821694813785	0.17537002104716032	
1600000	-9788.680270084697	-9266.817662366817	-521.8626077178805	-9266.817662366817	71.43109360794733	3.4060720528000252	5.125729087992569E-4	0.36180045722831233	5.449400875687373E-4	4.4657252464214417E-8	0.3907710283846724	-491.28722794509724	2255.745540216224	1939.2106869148433	345.5575779826627	123.22330566258486	0.8363726316155973	9	4	36	21	7	0.19356839744931328	0.3281071194591297	0.3003516006912171	0.17797288240034034	
1800000	-9780.091384208486	-9252.942701404112	-527.1486828043736	-9252.942701404112	90.35811434497562	4.517842891978153	5.221639617963335E-4	0.5299751309780268	4.8339379486416156E-4	6.486433443962778E-8	0.49770565789402355	-493.8818268226182	1032.284948769841	2800.820733636596	249.40648031806856	263.03714863557633	2.585770949276186	3	10	35	22	7	0.17570570278202974	0.34712818145185353	0.30955947072281115	0.16760664504330594	
2000000	-9775.346924753145	-9275.411659245376	-499.93526550776886	-9275.411659245376	70.80231103977563	3.737819355724282	6.814833129381907E-4	0.4365544292720014	6.348818826903238E-4	7.734229231132964E-8	0.4167965558400796	-476.4642539285699	1755.5028096433891	546.233169372916	128.63058778722032	0.6091970728269551	0.5423828748636836	12	19	40	5	1	0.18687531491415244	0.34347659299343014	0.29746657318380754	0.1721815189086099	
2200000	-9799.18648278756	-9254.673477949887	-544.513004837673	-9254.673477949887	96.26522450136078	3.647164706514536	4.6787080843276377E-4	0.42653182443655024	5.198127168579119E-4	5.620811219041759E-8	0.47439535997677396	-508.44809799341124	1195.442511332219	2843.0690888507124	196.18908058358357	751.7281649593114	24.846544288719596	5	9	49	4	10	0.1887370585533406	0.3419030433429929	0.2998647288907677	0.1694951692128988	
2400000	-9801.341144472482	-9247.85521386779	-553.4859306046926	-9247.85521386779	106.44148946727486	4.005245523792083	3.7517924953017577E-4	0.39480207282819485	3.7628616139163024E-4	3.224768896961571E-8	0.48036743406477844	-527.0901420751554	3242.2065893231993	300.2586958802607	163.1782836516783	18.40569525291402	2.79972158963786	15	34	22	3	3	0.1830762068388705	0.3347193205916874	0.3093034409357216	0.1729010316337205	
2600000	-9826.780946513665	-9248.152537874144	-578.6284086395214	-9248.152537874144	141.71676253295263	3.7802277632336754	2.719590778702055E-4	0.43463745669869935	2.737098102209722E-4	1.3878754188596193E-8	0.42910520385288364	-547.7728994432722	4118.925926029647	593.785373544218	352.1100719914757	129.1947925757336	13.919399071462074	15	28	25	2	7	0.1792391452464867	0.3234137007811362	0.3197303721499577	0.17761678182241938	
2800000	-9822.018653159164	-9267.95907118605	-554.059581973115	-9267.95907118605	104.37896005636826	3.5799240463163	4.01067139079846E-4	0.5491236872414378	3.932791821610314E-4	5.6632096688692226E-8	0.5960353648686705	-520.9116138371161	4367.1764008302125	1458.7444728760058	324.8347608897844	309.31012060841095	8.030225899538383	8	6	33	25	5	0.17974581517839675	0.3383663798546807	0.3186989092343665	0.1631888957325561	
3000000	-9770.072875328664	-9260.316790366394	-509.7560849622689	-9260.316790366394	83.12314839673243	3.814369256443417	6.278680629687461E-4	0.4963718326210754	5.791719501098796E-4	9.125868318321274E-8	0.49824899616178386	-480.6320568311745	2664.067634688995	113.08155276701427	199.02746345830917	88.7744237921674	10.137245029649339	19	47	3	3	5	0.18606266014917652	0.35398055142128904	0.2937818642421695	0.16617492418736507	
3200000	-9759.86247667667	-9258.493317875904	-501.36915880076566	-9258.493317875904	69.58684371711777	3.7654174674142173	6.050699877355308E-4	0.46456626540969304	6.052725194085703E-4	7.953548808813285E-8	0.45981869048322777	-474.34412188617046	3556.6610321228113	368.5445319667356	167.51257545201474	2.817644796982287	4.948999314755004	11	3	55	6	2	0.18484109557293243	0.34157597161822695	0.30052223317662496	0.17306069963221585	
3400000	-9715.822936467175	-9255.866499218922	-459.9564372482532	-9255.866499218922	51.667883446165355	3.6815559478859505	9.506966705551487E-4	0.3558116829214179	8.563687219496086E-4	1.1340895073116225E-7	0.3594706610962713	-432.5754368155253	1110.917845890847	82.31492101500402	101.31281697812084	115.35568383468132	0.4309056868554535	17	8	5	40	7	0.18218551914475978	0.33010318683947426	0.31342828097877823	0.17428301303698793	
3600000	-9773.266833039885	-9265.793086316253	-507.4737467236327	-9265.793086316253	69.02436964341935	3.6334519998817423	5.886048635652494E-4	0.37212993852780984	5.707783334229864E-4	5.7613497683788374E-8	0.41877886645117335	-480.8011076455511	1462.0872073226308	92.90796573126093	145.3177800334054	89.46896000836445	1.3417921099305443	17	3	50	4	3	0.17967282895167894	0.342761115970052	0.3104922638863028	0.16707379119196655	
3800000	-9803.92575700448	-9260.523652738142	-543.4021042663369	-9260.523652738142	95.71366635301297	3.803969385480985	4.7310943721737573E-4	0.3447376653967137	4.6083749188408025E-4	2.5600061130520836E-8	0.3535318265317902	-517.640363701175	1551.1253488528905	173.25516067372112	235.09615069593946	11.026561594918029	11.71478900083608	18	14	39	1	5	0.18983286232283608	0.33823302652975246	0.304102474265606	0.16783163688180577	
4000000	-9826.193179820722	-9251.68473757884	-574.5084422418829	-9251.68473757884	193.53558088100314	4.018418428983474	3.545731328211074E-4	0.45111890785165265	3.427332394636485E-4	2.9543248559384904E-8	0.49018604409822725	-541.8086128763081	4509.415821133439	1661.5336333685207	188.12162011976534	239.57844269388738	36.839517978307505	12	17	3	36	9	0.1911983108153273	0.3437366369463028	0.31235435872900635	0.152710693509364	
